0.002,-0.002,0.035,0.642,0.116,0.3333333333333333
0.024,0.05,0.034,0.735,0.271,1
0.382,0.39,0.074,0.969,0.245,1
-0.008999999999999999,-0.193,0.032,0.132,0.092,0.1666666666666667
0.167,0.19,0.052,0.548,0.128,0.1666666666666667
0.039,0.195,0.039,1.093,0.281,0.8333333333333334
0.332,0.492,0.074,2.896,0.467,0.08333333333333333
0.061,0.126,0.043,0.55,0.261,0.6666666666666666
-0.006,0.191,0.026,0.76,0.194,0.5833333333333334
0.005,0.254,0.036,2.367,0.365,0.3333333333333333
-0.5620000000000001,-0.748,-0.163,0.606,0.397,0.4166666666666667
-0.025,0.057,0.033,0.541,0.247,0.75
0.283,0.261,0.077,0.629,0.109,0.8333333333333334
-0.052,-0.119,0.021,0.426,0.142,0.08333333333333333
0.003,0.152,0.037,1.326,0.299,0.25
0.63,0.974,0.114,19.927,1.217,0.75
-0.066,0.162,0.01,4.577,0.992,0.08333333333333333
0.327,0.504,0.07199999999999999,2.751,0.337,1
0.226,0.324,0.051,2.525,0.349,0.25
0.355,0.446,0.079,2.462,0.312,0.6666666666666666
0.097,0.021,0.048,0.429,0.103,0.8333333333333334
0.197,0.336,0.055,3.156,0.629,1
0.081,0.291,0.046,1.736,0.369,0.6666666666666666
0.08699999999999999,0.312,0.047,4.982,0.744,0.3333333333333333
-0.005,-0.03,0.034,0.343,0.124,0.5833333333333334
0.442,0.463,0.095,1.358,0.31,0.9166666666666666
0.486,0.708,0.104,4.975,0.509,0.5
0.214,0.306,0.066,1.534,0.252,1
0.47,0.505,0.108,0.911,0.167,0.5833333333333334
0.109,0.136,0.042,1.152,0.285,0.25
0.201,0.211,0.064,0.487,0.145,0.1666666666666667
0.133,0.126,0.049,0.469,0.131,0.08333333333333333
0.151,0.246,0.055,0.89,0.186,0.5
0.428,0.419,0.107,1.319,0.139,0.9166666666666666
0.053,-1.332,0.048,0.038,0.049,0.3333333333333333
0.024,0.108,0.036,0.904,0.218,0.25
0.341,0.483,0.068,4.482,0.492,0.5
0.047,0.07199999999999999,0.05,0.6870000000000001,0.184,1
0.094,0.364,0.047,3.373,0.405,0.5
0.111,0.164,0.055,0.581,0.141,0.1666666666666667
0.268,0.403,0.063,1.658,0.31,0.1666666666666667
0.038,-0.031,0.038,0.242,0.1,0.3333333333333333
0.073,0.141,0.05,0.732,0.201,0.5833333333333334
0.192,0.287,0.061,1.031,0.244,0.75
-0.014,-0.073,0.026,0.919,0.159,0.9166666666666666
0.008999999999999999,0.065,0.044,0.773,0.167,0.3333333333333333
0.246,0.372,0.062,1.978,0.328,0.5833333333333334
-0.011,-0.299,0.024,0.144,0.08400000000000001,0.5833333333333334
0.136,0.289,0.051,1.469,0.293,0.75
0.205,0.322,0.063,1.575,0.314,0.08333333333333333
0.239,0.267,0.061,0.65,0.231,0.25
0.123,0.186,0.062,0.5639999999999999,0.151,0.5
0.286,0.355,0.066,2.637,0.376,0.6666666666666666
0.06,0.077,0.034,0.497,0.222,0.8333333333333334
0.116,0.343,0.056,3.016,0.379,0.08333333333333333
0.209,0.595,0.065,6.29,0.623,0.3333333333333333
0.039,0.105,0.038,0.92,0.294,0.75
0.271,0.298,0.067,1.266,0.305,0.9166666666666666
0.298,0.375,0.068,2.126,0.367,0.5833333333333334
-0.025,-0.029,0.032,0.411,0.139,0.1666666666666667
0.22,0.344,0.056,1.847,0.362,1
0.079,0.334,0.054,3.552,0.381,0.75
0.251,0.39,0.065,2.872,0.456,0.3333333333333333
0.026,0.109,0.037,0.699,0.208,0.1666666666666667
0.119,0.237,0.055,0.997,0.212,0.8333333333333334
0.224,0.473,0.063,3.539,0.359,1
0.455,0.45,0.101,0.556,0.179,0.3333333333333333
0.493,0.6919999999999999,0.074,5.281,0.591,0.5
0.103,0.173,0.052,0.467,0.11,0.25
0.142,0.425,0.052,3.393,0.498,0.9166666666666666
0.34,0.448,0.083,1.49,0.236,0.5
0.214,0.704,0.064,13.115,0.68,0.25
-0.035,-0.006,0.021,0.482,0.16,0.5
0.503,0.631,0.08699999999999999,3.353,0.519,0.9166666666666666
0.048,0.13,0.042,0.609,0.15,0.6666666666666666
0.109,0.441,0.055,2.707,0.372,0.8333333333333334
-0.001,0.079,0.035,0.516,0.166,0.75
0.026,0.226,0.039,1.737,0.483,0.4166666666666667
0.07099999999999999,0.329,0.049,3.994,0.521,0.25
0.052,0.138,0.036,0.674,0.19,0.4166666666666667
0.277,0.201,0.074,0.398,0.134,0.5
0.128,0.205,0.07000000000000001,1.414,0.305,0.5833333333333334
0.021,0.135,0.039,1.308,0.263,0.75
0.055,-0.124,0.04,0.168,0.095,0.4166666666666667
0.235,0.436,0.066,3.534,0.346,0.6666666666666666
0.053,-0.394,0.039,0.08400000000000001,0.068,0.5
0.046,0.141,0.04,0.575,0.239,0.08333333333333333
0.08699999999999999,0.29,0.048,1.864,0.308,0.5
0.148,0.056,0.055,0.361,0.114,0.3333333333333333
0.148,0.375,0.052,2.64,0.427,0.08333333333333333
0.192,0.265,0.065,1.448,0.281,0.4166666666666667
-0.026,0.173,0.021,2.758,0.702,0.8333333333333334
0.118,0.259,0.055,1.508,0.273,1
-0.094,-0.506,0.016,0.223,0.138,0.08333333333333333
0.115,0.212,0.061,1.506,0.278,0.08333333333333333
-2.065,-2.709,-0.396,0.053,0.068,0.08333333333333333
-0.013,0.041,0.029,0.45,0.199,0.4166666666666667
0.226,0.263,0.058,1.415,0.327,0.6666666666666666
0.184,0.233,0.051,1.111,0.3,0.4166666666666667
-0.026,0.205,0.025,2.174,0.254,0.1666666666666667
0.08400000000000001,0.16,0.05,0.703,0.205,0.9166666666666666
0.008999999999999999,0.046,0.034,1.009,0.376,0.4166666666666667
0.328,0.57,0.06900000000000001,3.727,0.426,0.5833333333333334
0.13,0.248,0.047,1.732,0.301,0.25
0.145,0.31,0.053,1.774,0.367,0.9166666666666666
0.348,0.143,0.078,0.256,0.103,0.25
0.013,-0.004,0.033,0.22,0.125,0.5
0.274,0.309,0.067,0.999,0.266,0.75
-0.03,-0.314,0.028,0.104,0.098,0.75
0.202,0.181,0.055,1.084,0.313,0.25
0.067,0.294,0.045,3.329,0.533,0.3333333333333333
0.062,0.162,0.047,0.896,0.274,0.5
0.426,0.632,0.09,2.43,0.425,0.6666666666666666
0.426,0.6850000000000001,0.083,4.255,0.357,0.8333333333333334
0.373,0.461,0.077,2.607,0.598,0.5833333333333334
-0.076,-0.222,0.018,0.966,0.334,0.08333333333333333
-0.054,-0.118,0.016,0.401,0.124,0.6666666666666666
0.128,0.248,0.052,2.041,0.397,0.9166666666666666
0.297,0.354,0.06900000000000001,1.112,0.164,0.08333333333333333
0.108,0.214,0.052,1.441,0.242,0.4166666666666667
0.074,0.095,0.043,0.681,0.225,0.1666666666666667
0.031,0.043,0.035,0.625,0.177,0.1666666666666667
0.185,0.414,0.061,3.359,0.612,1
0.07099999999999999,0.082,0.038,0.408,0.152,0.9166666666666666
0.187,0.375,0.058,2.286,0.432,0.5
0.04,0.142,0.039,1.998,0.308,0.08333333333333333
0.161,0.21,0.052,1.274,0.315,1
0.223,0.366,0.065,2.004,0.31,0.9166666666666666
0.3,0.389,0.067,2.764,0.491,0.3333333333333333
0.246,0.284,0.061,0.8139999999999999,0.215,0.3333333333333333
-0.002,0.176,0.034,1.525,0.252,0.75
0.361,0.642,0.089,6.281,0.621,1
0.197,0.437,0.065,4.284,0.5600000000000001,0.5
0.148,0.48,0.059,3.567,0.359,1
0.185,0.246,0.052,0.799,0.235,0.25
-0.04,-0.284,0.031,0.188,0.117,0.5
0.01,-0.011,0.029,0.333,0.141,0.6666666666666666
0.594,0.781,0.125,5.501,0.5610000000000001,0.4166666666666667
0.043,0.134,0.038,0.843,0.159,1
0.01,-0.106,0.033,0.272,0.113,0.4166666666666667
-0.099,-0.6870000000000001,0.001,0.168,0.176,0.75
-0.082,-0.315,0.023,0.169,0.106,0.5
0.108,0.244,0.056,1.48,0.34,0.25
0.291,0.295,0.083,1.101,0.23,0.1666666666666667
0.116,0.218,0.056,0.967,0.301,0.8333333333333334
0.024,0.163,0.037,1.483,0.196,0.25
0.211,0.616,0.065,10.421,0.849,0.1666666666666667
0.003,0.156,0.031,1.464,0.394,0.5833333333333334
0.243,0.439,0.07199999999999999,4.406,0.5669999999999999,0.08333333333333333
0.236,0.33,0.064,0.907,0.299,0.3333333333333333
0.021,0.092,0.038,0.508,0.188,0.8333333333333334
0.024,0.08599999999999999,0.042,0.617,0.212,0.3333333333333333
0.111,0.426,0.057,4.537,0.673,0.25
0.247,0.33,0.065,1.546,0.244,0.25
-0.128,-0.11,-0.004,0.501,0.334,1
0.365,0.397,0.092,0.787,0.13,0.08333333333333333
0.03,0.252,0.041,3.702,0.356,0.08333333333333333
0.102,0.126,0.054,0.614,0.174,0.75
0.294,0.325,0.075,0.899,0.253,0.5
0.389,0.514,0.076,2.201,0.357,0.8333333333333334
0.144,0.306,0.052,2.419,0.279,0.5
0.356,0.21,0.074,0.592,0.094,0.5
0.179,0.391,0.057,2.555,0.399,0.8333333333333334
0.07199999999999999,0.219,0.045,1.07,0.252,0.5833333333333334
-0.157,-0.501,-0.002,0.215,0.104,0.5
-0.022,0.109,0.027,1.295,0.329,0.75
0.116,0.137,0.062,0.864,0.162,0.1666666666666667
-0.065,0.035,0.022,0.481,0.361,0.75
0.303,0.378,0.07199999999999999,1.514,0.274,0.5833333333333334
0.121,0.255,0.056,0.966,0.206,0.5833333333333334
-0.004,-0.031,0.031,0.438,0.227,0.4166666666666667
0.08799999999999999,0.316,0.054,1.239,0.242,0.8333333333333334
0.049,0.111,0.044,0.6850000000000001,0.246,0.9166666666666666
0.022,-0.047,0.031,0.9350000000000001,0.386,0.9166666666666666
0.419,0.68,0.091,2.971,0.367,0.4166666666666667
0.044,0.243,0.039,2.105,0.37,0.1666666666666667
0.299,0.379,0.077,1.897,0.365,0.75
0.245,0.612,0.065,6.931,0.87,0.3333333333333333
-0.145,-1.091,-0.005,0.08,0.102,0.4166666666666667
0.26,0.372,0.064,1.755,0.373,0.8333333333333334
-0.098,-0.596,0.001,0.153,0.068,0.3333333333333333
0.209,0.318,0.062,1.072,0.19,0.1666666666666667
0.028,0.07099999999999999,0.038,0.7,0.209,1
-0.421,-1.28,-0.094,0.146,0.103,0.25
0.002,-0.004,0.036,0.397,0.157,0.5
-0.065,-0.003,0.001,0.78,0.176,1
-0.054,-0.309,0.027,0.228,0.124,0.8333333333333334
0.302,0.348,0.066,2.091,0.388,0.75
-0.081,-0.233,0.017,0.238,0.111,0.5
0.076,0.135,0.04,0.965,0.217,0.9166666666666666
0.032,-0.001,0.05,0.106,0.073,0.4166666666666667
0.058,0.197,0.035,2.163,0.323,0.75
0.121,0.148,0.047,0.652,0.194,0.4166666666666667
0.283,0.542,0.067,2.421,0.451,0.5833333333333334
0.298,0.379,0.08699999999999999,1.779,0.313,1
0.018,-0.03,0.036,0.372,0.167,0.25
0.124,0.13,0.047,0.608,0.158,0.8333333333333334
-0.004,-0.114,0.037,0.172,0.1,0.9166666666666666
-0.124,-0.079,0,1.072,0.187,0.9166666666666666
0.294,0.455,0.075,1.968,0.331,0.6666666666666666
0.218,0.224,0.059,0.73,0.129,0.4166666666666667
-0.035,-0.05,0.018,0.456,0.15,0.75
0.036,-0.011,0.038,0.299,0.112,0.6666666666666666
0.229,0.381,0.06,1.985,0.313,0.5
0.153,0.239,0.054,1.382,0.326,0.6666666666666666
0.096,0.232,0.049,1.397,0.287,0.5833333333333334
0.326,0.271,0.076,0.461,0.078,0.8333333333333334
0.575,0.765,0.115,4.642,0.462,0.3333333333333333
0.091,0.08,0.044,0.5570000000000001,0.129,0.1666666666666667
0.175,0.403,0.056,4.035,0.535,1
0.26,0.294,0.066,1.056,0.244,0.4166666666666667
0.105,0.3,0.046,1.381,0.234,0.4166666666666667
-0.008,0.043,0.034,0.89,0.318,0.5
0.119,0.227,0.048,1.17,0.271,0.8333333333333334
0.131,0.176,0.047,0.626,0.138,0.1666666666666667
-0.029,-0.007,0.026,0.543,0.197,0.3333333333333333
-0.053,0.024,0.022,0.8139999999999999,0.322,0.9166666666666666
0.14,0.346,0.054,1.568,0.348,0.5
0.314,0.419,0.076,2.007,0.359,0.3333333333333333
0.08,0.257,0.054,1.124,0.247,0.25
0.163,0.22,0.06900000000000001,0.726,0.198,0.6666666666666666
0.005,-0,0.036,0.407,0.156,0.08333333333333333
0.126,0.332,0.049,1.701,0.272,0.6666666666666666
0.012,-0.103,0.022,0.424,0.166,0.75
0.217,0.446,0.058,2.718,0.722,0.9166666666666666
-0.037,-0.359,0.033,0.076,0.063,0.08333333333333333
0.046,0.018,0.049,0.32,0.107,0.75
0.285,0.538,0.06900000000000001,2.989,0.329,0.25
0.217,0.276,0.061,1.353,0.261,0.08333333333333333
0.193,0.366,0.057,2.642,0.328,0.1666666666666667
0.04,0.117,0.043,0.864,0.157,0.08333333333333333
0.331,0.256,0.06900000000000001,1.104,0.236,0.25
0.134,0.263,0.055,1.104,0.25,0.75
0.232,0.417,0.063,3.148,0.351,0.75
0.102,0.433,0.044,2.832,0.487,0.8333333333333334
0.07000000000000001,-0.006,0.042,0.23,0.093,0.5833333333333334
0.24,0.376,0.066,1.685,0.287,0.25
-0.872,-1.987,-0.256,0.154,0.103,0.3333333333333333
0.097,0.31,0.052,1.93,0.371,0.3333333333333333
-0.004,-0.234,0.032,0.129,0.091,0.25
0.012,0.08,0.032,1.277,0.281,0.4166666666666667
0.044,0.213,0.044,1.693,0.272,0.5833333333333334
0.057,0.083,0.053,0.632,0.334,0.9166666666666666
0.163,0.233,0.053,1.059,0.204,0.8333333333333334
0.025,0.051,0.042,0.404,0.128,0.6666666666666666
0.369,0.532,0.079,2.4,0.313,0.08333333333333333
0.116,0.02,0.05,0.285,0.08799999999999999,1
0.055,0.136,0.036,0.843,0.257,0.08333333333333333
-0.026,-0.051,0.031,0.656,0.152,0.3333333333333333
-0.011,0.09,0.031,1.36,0.336,0.9166666666666666
0.098,0.233,0.037,1.721,0.238,0.25
-0.091,-0.443,0.021,0.187,0.092,0.3333333333333333
0.043,0.145,0.033,1.462,0.271,0.25
0.248,0.303,0.067,1.219,0.295,0.9166666666666666
-0.094,-0.231,0.008999999999999999,0.359,0.203,1
0.505,0.612,0.098,2.459,0.318,0.5833333333333334
0.15,0.496,0.057,4.204,0.367,1
0.044,0.055,0.041,0.795,0.246,0.4166666666666667
0.209,0.132,0.059,0.523,0.14,0.08333333333333333
0.444,0.523,0.101,1.391,0.229,0.8333333333333334
0.39,0.862,0.081,17.165,1.041,1
0.347,0.422,0.066,1.945,0.201,0.1666666666666667
0.093,0.129,0.044,0.578,0.144,0.1666666666666667
0.339,0.55,0.074,3.485,0.513,0.5
0.102,0.157,0.054,0.541,0.22,0.5
0.256,0.549,0.063,3.354,0.474,0.3333333333333333
0.243,0.348,0.07199999999999999,1.204,0.19,0.75
0.056,0.08400000000000001,0.041,0.73,0.214,0.3333333333333333
0.081,0.37,0.043,2.897,0.492,0.6666666666666666
0.325,0.42,0.081,3.684,0.545,0.4166666666666667
0.014,0.091,0.033,0.599,0.318,0.75
-0.08599999999999999,-0.063,0.016,1.736,0.475,0.5833333333333334
0.131,0.3,0.051,3.363,0.394,0.8333333333333334
0.285,0.336,0.07199999999999999,1.01,0.238,0.5833333333333334
0.238,0.274,0.063,1.406,0.263,0.9166666666666666
0.076,0.221,0.042,1.941,0.311,0.08333333333333333
0.6929999999999999,0.958,0.145,5.902,0.716,0.4166666666666667
-0.06900000000000001,-0.311,0.008,0.378,0.162,0.8333333333333334
0.238,0.208,0.083,0.532,0.133,0.3333333333333333
0.117,0.177,0.058,1.402,0.25,0.25
0.22,0.398,0.054,3.055,0.453,0.5
0.066,0.044,0.041,0.35,0.207,1
-0.094,-0.149,0.01,0.5639999999999999,0.172,0.75
0.261,-0.018,0.058,0.126,0.1,0.25
0.07199999999999999,0.117,0.052,0.848,0.192,0.25
0.037,0.204,0.041,1.483,0.326,0.9166666666666666
0.095,0.127,0.061,0.644,0.151,0.3333333333333333
0.193,0.477,0.063,4.172,0.728,0.3333333333333333
0.063,0.184,0.042,1.132,0.222,0.8333333333333334
0.031,0.08500000000000001,0.038,1.376,0.274,0.3333333333333333
0.41,0.554,0.08500000000000001,1.73,0.264,0.08333333333333333
0.18,0.12,0.06,0.538,0.128,0.3333333333333333
0.034,0.123,0.037,0.872,0.178,0.4166666666666667
0.291,0.314,0.075,1.116,0.206,0.4166666666666667
0.169,0.208,0.06,0.58,0.157,0.25
0.41,0.152,0.095,0.403,0.11,0.9166666666666666
0.412,0.582,0.095,5.618,0.648,0.5833333333333334
0.389,0.453,0.091,1.33,0.175,1
0.107,0.236,0.048,2.134,0.263,0.75
0.158,0.228,0.057,0.796,0.19,0.8333333333333334
0.191,0.237,0.059,0.907,0.222,0.8333333333333334
0.115,0.194,0.052,1.086,0.261,0.4166666666666667
-0.081,-0.174,0.019,0.348,0.124,1
-0.06900000000000001,-0.175,0.015,0.403,0.129,0.1666666666666667
0.239,0.382,0.061,3.04,0.327,1
0.093,0.223,0.052,0.796,0.131,0.6666666666666666
-0.011,0.136,0.025,1.757,0.356,0.08333333333333333
0.225,0.32,0.065,1.77,0.288,0.8333333333333334
0.362,0.474,0.079,2.243,0.335,1
0.207,0.334,0.065,2.002,0.239,0.4166666666666667
0.16,0.118,0.062,0.26,0.104,0.5
0.08500000000000001,0.304,0.046,2.906,0.353,0.5
0.465,0.316,0.079,0.504,0.153,0.5
0.202,0.332,0.065,1.91,0.299,0.9166666666666666
0.042,0.08,0.043,0.573,0.149,0.5833333333333334
-0.027,-0.482,0.025,0.159,0.106,0.6666666666666666
0.245,0.374,0.063,3.147,0.511,0.1666666666666667
0.403,0.637,0.093,3.962,0.493,0.75
0.469,0.548,0.091,1.147,0.187,0.8333333333333334
0.256,0.714,0.058,7.435,0.5600000000000001,0.8333333333333334
0.351,0.481,0.07199999999999999,2.284,0.361,0.5833333333333334
0.048,0.039,0.044,0.295,0.12,0.08333333333333333
0.109,0.235,0.044,2.145,0.321,0.5
0.03,0.099,0.024,1.247,0.294,0.8333333333333334
-0.092,0.091,0.011,2.715,0.554,0.75
0.201,0.186,0.067,0.895,0.159,0.6666666666666666
-0.042,0.096,0.019,2.317,0.317,0.08333333333333333
0.315,0.596,0.057,5.878,0.474,0.8333333333333334
0.339,0.583,0.076,4.27,0.744,0.5
0.406,0.529,0.091,2.36,0.345,0.08333333333333333
-0.078,-0.6820000000000001,0.007,0.092,0.114,0.08333333333333333
0.007,0.073,0.033,0.748,0.156,0.75
0.06900000000000001,0.247,0.045,3.548,0.51,0.25
-0.033,-0.058,0.021,0.395,0.18,0.25
0.481,0.506,0.095,2.129,0.313,0.8333333333333334
0.149,0.38,0.052,3.503,0.461,0.08333333333333333
0.487,0.8139999999999999,0.101,5.617,0.471,0.6666666666666666
0.404,0.658,0.081,4.087,0.371,0.1666666666666667
0.097,-0.062,0.053,0.075,0.067,0.6666666666666666
0.156,0.365,0.059,2.439,0.453,0.3333333333333333
0.194,0.396,0.066,2.679,0.546,0.75
0.379,0.441,0.073,1.981,0.298,0.1666666666666667
0.152,0.407,0.062,2.604,0.291,0.4166666666666667
0.161,0.411,0.054,2.232,0.419,0.4166666666666667
0.198,0.164,0.051,0.272,0.097,0.75
0.203,0.114,0.064,0.323,0.107,0.9166666666666666
-0.032,0.15,0.024,1.478,0.382,0.3333333333333333
-0.063,0.231,0.026,5.392,0.893,0.5833333333333334
0.054,0.142,0.04,0.487,0.128,1
0.282,0.411,0.068,2.207,0.395,0.08333333333333333
0.492,0.468,0.092,1.662,0.22,0.9166666666666666
0.014,0.075,0.034,0.709,0.223,0.9166666666666666
-0.016,0.11,0.029,1.969,0.443,1
0.169,0.21,0.054,0.724,0.266,0.8333333333333334
0.043,0.089,0.036,0.604,0.135,0.1666666666666667
0.121,0.582,0.054,4.401,0.478,0.4166666666666667
0.575,0.508,0.105,1.456,0.363,0.5
-0.016,0.036,0.036,0.763,0.151,0.9166666666666666
0.042,0.144,0.038,1.328,0.334,1
0.066,0.188,0.055,0.507,0.206,1
0.056,0.205,0.041,0.588,0.112,0.4166666666666667
0.127,0.312,0.052,1.378,0.318,0.8333333333333334
0.078,0.131,0.053,0.455,0.145,0.5833333333333334
-0.096,-0.513,0.01,0.172,0.093,0.08333333333333333
0.059,0.313,0.044,4.157,0.505,0.9166666666666666
0.357,0.22,0.095,0.192,0.112,0.9166666666666666
0.142,0.174,0.056,1.057,0.234,0.08333333333333333
0.224,0.421,0.061,2.616,0.341,1
0.274,0.379,0.07199999999999999,1.62,0.261,0.75
0.037,0.005,0.037,0.501,0.134,0.8333333333333334
-0.139,-0.5610000000000001,0.001,0.335,0.144,0.75
0.453,0.853,0.11,6.225,0.552,0.6666666666666666
0.08599999999999999,0.168,0.049,0.825,0.157,0.08333333333333333
0.417,0.498,0.08,2.65,0.35,1
0.261,0.5,0.06900000000000001,5.376,0.8,0.4166666666666667
0.196,0.265,0.061,1.291,0.313,0.6666666666666666
0.493,0.737,0.07099999999999999,16.774,1.097,0.75
0.231,0.414,0.065,1.776,0.272,1
0.022,0.152,0.034,1.026,0.227,0.75
0.232,0.363,0.075,1.079,0.258,0.4166666666666667
0.109,0.23,0.048,1.515,0.396,0.08333333333333333
0.046,0.066,0.041,0.525,0.126,1
0.213,0.266,0.066,0.6840000000000001,0.213,0.08333333333333333
0.127,0.297,0.052,2.102,0.276,0.9166666666666666
0.056,0.236,0.036,3.721,0.492,0.5833333333333334
0.118,0.21,0.051,2.136,0.387,0.4166666666666667
-0.346,-0.995,-0.018,0.057,0.067,0.08333333333333333
0.493,0.678,0.104,3.773,0.549,0.1666666666666667
-0.098,-0.039,0.008999999999999999,0.75,0.233,0.25
0.25,0.345,0.07199999999999999,1.675,0.231,0.9166666666666666
0.132,0.037,0.053,0.166,0.11,0.1666666666666667
0.266,0.44,0.07199999999999999,2.586,0.412,0.9166666666666666
0.061,0.202,0.046,1.381,0.354,0.4166666666666667
0.45,0.585,0.076,5.596,0.554,0.5833333333333334
